,date,x1,x2,y1,y2,emission
0,2020-08-01,-122.5,-120.0,47.5,45.0,0.0
1,2020-08-02,-122.5,-120.0,47.5,45.0,3.207892894744873
2,2020-08-03,-122.5,-120.0,47.5,45.0,0.0
3,2020-08-04,-122.5,-120.0,47.5,45.0,0.0
4,2020-08-05,-122.5,-120.0,47.5,45.0,0.0
5,2020-08-06,-122.5,-120.0,47.5,45.0,0.0
6,2020-08-07,-122.5,-120.0,47.5,45.0,0.0
7,2020-08-08,-122.5,-120.0,47.5,45.0,0.0
8,2020-08-09,-122.5,-120.0,47.5,45.0,0.0
9,2020-08-10,-122.5,-120.0,47.5,45.0,0.0
10,2020-08-11,-122.5,-120.0,47.5,45.0,0.0
11,2020-08-12,-122.5,-120.0,47.5,45.0,0.0
12,2020-08-13,-122.5,-120.0,47.5,45.0,3.294098290389937
13,2020-08-14,-122.5,-120.0,47.5,45.0,0.0
14,2020-08-15,-122.5,-120.0,47.5,45.0,0.0
15,2020-08-16,-122.5,-120.0,47.5,45.0,0.0
16,2020-08-17,-122.5,-120.0,47.5,45.0,0.7572853565216064
17,2020-08-18,-122.5,-120.0,47.5,45.0,0.5597159505909417
18,2020-08-19,-122.5,-120.0,47.5,45.0,0.8809666727343028
19,2020-08-20,-122.5,-120.0,47.5,45.0,1.0802043221222561
20,2020-08-21,-122.5,-120.0,47.5,45.0,0.35238664756474236
21,2020-08-22,-122.5,-120.0,47.5,45.0,0.0
22,2020-08-23,-122.5,-120.0,47.5,45.0,0.0
23,2020-08-24,-122.5,-120.0,47.5,45.0,0.17619332378237118
24,2020-08-25,-122.5,-120.0,47.5,45.0,0.8809666727343028
25,2020-08-26,-122.5,-120.0,47.5,45.0,6.480659374146228
26,2020-08-27,-122.5,-120.0,47.5,45.0,8.128613776559986
27,2020-08-28,-122.5,-120.0,47.5,45.0,14.04467743049321
28,2020-08-29,-122.5,-120.0,47.5,45.0,13.301680554263953
29,2020-08-30,-122.5,-120.0,47.5,45.0,5.28161119883913
30,2020-08-31,-122.5,-120.0,47.5,45.0,0.35238664756474236
