,date,x1,x2,y1,y2,emission
0,2020-08-01,-122.5,-120.0,42.5,40.0,0.0
1,2020-08-02,-122.5,-120.0,42.5,40.0,7.5524440702124025
2,2020-08-03,-122.5,-120.0,42.5,40.0,8.658315473822029
3,2020-08-04,-122.5,-120.0,42.5,40.0,8.228047587237654
4,2020-08-05,-122.5,-120.0,42.5,40.0,0.0
5,2020-08-06,-122.5,-120.0,42.5,40.0,0.0
6,2020-08-07,-122.5,-120.0,42.5,40.0,0.0
7,2020-08-08,-122.5,-120.0,42.5,40.0,0.0
8,2020-08-09,-122.5,-120.0,42.5,40.0,0.0
9,2020-08-10,-122.5,-120.0,42.5,40.0,0.0
10,2020-08-11,-122.5,-120.0,42.5,40.0,0.48278188705444336
11,2020-08-12,-122.5,-120.0,42.5,40.0,0.0
12,2020-08-13,-122.5,-120.0,42.5,40.0,0.0
13,2020-08-14,-122.5,-120.0,42.5,40.0,0.0
14,2020-08-15,-122.5,-120.0,42.5,40.0,0.0
15,2020-08-16,-122.5,-120.0,42.5,40.0,0.0
16,2020-08-17,-122.5,-120.0,42.5,40.0,1.157442612558337
17,2020-08-18,-122.5,-120.0,42.5,40.0,0.10725939273834229
18,2020-08-19,-122.5,-120.0,42.5,40.0,4.948270837451709
19,2020-08-20,-122.5,-120.0,42.5,40.0,20.434385977428814
20,2020-08-21,-122.5,-120.0,42.5,40.0,13.807912971999562
21,2020-08-22,-122.5,-120.0,42.5,40.0,27.89705419170823
22,2020-08-23,-122.5,-120.0,42.5,40.0,31.470690527443423
23,2020-08-24,-122.5,-120.0,42.5,40.0,17.783557058625362
24,2020-08-25,-122.5,-120.0,42.5,40.0,7.685958011299604
25,2020-08-26,-122.5,-120.0,42.5,40.0,6.659976705679526
26,2020-08-27,-122.5,-120.0,42.5,40.0,4.195391240866474
27,2020-08-28,-122.5,-120.0,42.5,40.0,0.8103357207735371
28,2020-08-29,-122.5,-120.0,42.5,40.0,7.253546578332891
29,2020-08-30,-122.5,-120.0,42.5,40.0,1.2709985589392545
30,2020-08-31,-122.5,-120.0,42.5,40.0,0.0
