,date,x1,x2,y1,y2,emission
0,2020-08-01,-122.5,-120.0,40.0,37.5,0.32888630031628807
1,2020-08-02,-122.5,-120.0,40.0,37.5,0.0
2,2020-08-03,-122.5,-120.0,40.0,37.5,5.211605817079544
3,2020-08-04,-122.5,-120.0,40.0,37.5,0.5990751683712006
4,2020-08-05,-122.5,-120.0,40.0,37.5,0.0
5,2020-08-06,-122.5,-120.0,40.0,37.5,0.24809443606311277
6,2020-08-07,-122.5,-120.0,40.0,37.5,0.0
7,2020-08-08,-122.5,-120.0,40.0,37.5,0.07457706332206726
8,2020-08-09,-122.5,-120.0,40.0,37.5,0.0
9,2020-08-10,-122.5,-120.0,40.0,37.5,0.21997545659542084
10,2020-08-11,-122.5,-120.0,40.0,37.5,0.0
11,2020-08-12,-122.5,-120.0,40.0,37.5,0.0
12,2020-08-13,-122.5,-120.0,40.0,37.5,0.0
13,2020-08-14,-122.5,-120.0,40.0,37.5,0.0
14,2020-08-15,-122.5,-120.0,40.0,37.5,106.04198982418893
15,2020-08-16,-122.5,-120.0,40.0,37.5,62.64467870099586
16,2020-08-17,-122.5,-120.0,40.0,37.5,74.56986387192565
17,2020-08-18,-122.5,-120.0,40.0,37.5,153.64117061271446
18,2020-08-19,-122.5,-120.0,40.0,37.5,995.0614713216025
19,2020-08-20,-122.5,-120.0,40.0,37.5,731.3679401909992
20,2020-08-21,-122.5,-120.0,40.0,37.5,179.71616077221472
21,2020-08-22,-122.5,-120.0,40.0,37.5,136.61908410803647
22,2020-08-23,-122.5,-120.0,40.0,37.5,98.47005689152225
23,2020-08-24,-122.5,-120.0,40.0,37.5,46.58796667656794
24,2020-08-25,-122.5,-120.0,40.0,37.5,61.66567199254624
25,2020-08-26,-122.5,-120.0,40.0,37.5,52.12012315389054
26,2020-08-27,-122.5,-120.0,40.0,37.5,61.17656213902586
27,2020-08-28,-122.5,-120.0,40.0,37.5,26.138828117801893
28,2020-08-29,-122.5,-120.0,40.0,37.5,42.77513490512467
29,2020-08-30,-122.5,-120.0,40.0,37.5,9.12533560270731
30,2020-08-31,-122.5,-120.0,40.0,37.5,21.721744498202355
