,date,x1,x2,y1,y2,emission
0,2020-08-01,-112.5,-110.0,45.0,42.5,0.0
1,2020-08-02,-112.5,-110.0,45.0,42.5,0.0
2,2020-08-03,-112.5,-110.0,45.0,42.5,0.0
3,2020-08-04,-112.5,-110.0,45.0,42.5,0.0
4,2020-08-05,-112.5,-110.0,45.0,42.5,0.0
5,2020-08-06,-112.5,-110.0,45.0,42.5,0.0
6,2020-08-07,-112.5,-110.0,45.0,42.5,0.0
7,2020-08-08,-112.5,-110.0,45.0,42.5,0.0
8,2020-08-09,-112.5,-110.0,45.0,42.5,0.0
9,2020-08-10,-112.5,-110.0,45.0,42.5,0.0
10,2020-08-11,-112.5,-110.0,45.0,42.5,0.0
11,2020-08-12,-112.5,-110.0,45.0,42.5,0.0
12,2020-08-13,-112.5,-110.0,45.0,42.5,0.0
13,2020-08-14,-112.5,-110.0,45.0,42.5,0.0
14,2020-08-15,-112.5,-110.0,45.0,42.5,0.0
15,2020-08-16,-112.5,-110.0,45.0,42.5,0.0
16,2020-08-17,-112.5,-110.0,45.0,42.5,0.0
17,2020-08-18,-112.5,-110.0,45.0,42.5,0.0
18,2020-08-19,-112.5,-110.0,45.0,42.5,0.0
19,2020-08-20,-112.5,-110.0,45.0,42.5,0.0
20,2020-08-21,-112.5,-110.0,45.0,42.5,0.0
21,2020-08-22,-112.5,-110.0,45.0,42.5,0.0
22,2020-08-23,-112.5,-110.0,45.0,42.5,0.5236183404922485
23,2020-08-24,-112.5,-110.0,45.0,42.5,0.8726972341537476
24,2020-08-25,-112.5,-110.0,45.0,42.5,2.640615224838257
25,2020-08-26,-112.5,-110.0,45.0,42.5,0.0
26,2020-08-27,-112.5,-110.0,45.0,42.5,0.0
27,2020-08-28,-112.5,-110.0,45.0,42.5,0.0
28,2020-08-29,-112.5,-110.0,45.0,42.5,0.0
29,2020-08-30,-112.5,-110.0,45.0,42.5,0.0
30,2020-08-31,-112.5,-110.0,45.0,42.5,0.0
