,date,x1,x2,y1,y2,emission
0,2020-08-01,-122.5,-120.0,50.0,47.5,0.34279407744499757
1,2020-08-02,-122.5,-120.0,50.0,47.5,0.2507699683954172
2,2020-08-03,-122.5,-120.0,50.0,47.5,0.1324426829814911
3,2020-08-04,-122.5,-120.0,50.0,47.5,2.4871079271235885
4,2020-08-05,-122.5,-120.0,50.0,47.5,0.7523098696869965
5,2020-08-06,-122.5,-120.0,50.0,47.5,0.0
6,2020-08-07,-122.5,-120.0,50.0,47.5,0.0
7,2020-08-08,-122.5,-120.0,50.0,47.5,0.0
8,2020-08-09,-122.5,-120.0,50.0,47.5,0.0
9,2020-08-10,-122.5,-120.0,50.0,47.5,0.0
10,2020-08-11,-122.5,-120.0,50.0,47.5,0.05777537822723389
11,2020-08-12,-122.5,-120.0,50.0,47.5,0.0
12,2020-08-13,-122.5,-120.0,50.0,47.5,0.34279407744499757
13,2020-08-14,-122.5,-120.0,50.0,47.5,0.0
14,2020-08-15,-122.5,-120.0,50.0,47.5,0.5265887335588388
15,2020-08-16,-122.5,-120.0,50.0,47.5,0.0
16,2020-08-17,-122.5,-120.0,50.0,47.5,0.01853613555431366
17,2020-08-18,-122.5,-120.0,50.0,47.5,0.27607231754987893
18,2020-08-19,-122.5,-120.0,50.0,47.5,0.09202410904958036
19,2020-08-20,-122.5,-120.0,50.0,47.5,0.0
20,2020-08-21,-122.5,-120.0,50.0,47.5,0.0
21,2020-08-22,-122.5,-120.0,50.0,47.5,0.0
22,2020-08-23,-122.5,-120.0,50.0,47.5,0.0
23,2020-08-24,-122.5,-120.0,50.0,47.5,0.0
24,2020-08-25,-122.5,-120.0,50.0,47.5,0.0
25,2020-08-26,-122.5,-120.0,50.0,47.5,0.2507699683954172
26,2020-08-27,-122.5,-120.0,50.0,47.5,0.0
27,2020-08-28,-122.5,-120.0,50.0,47.5,0.0
28,2020-08-29,-122.5,-120.0,50.0,47.5,1.1473826192261551
29,2020-08-30,-122.5,-120.0,50.0,47.5,0.0
30,2020-08-31,-122.5,-120.0,50.0,47.5,0.0
