,date,x1,x2,y1,y2,emission
0,2020-08-01,-120.0,-117.5,50.0,47.5,0.0
1,2020-08-02,-120.0,-117.5,50.0,47.5,0.0
2,2020-08-03,-120.0,-117.5,50.0,47.5,0.0
3,2020-08-04,-120.0,-117.5,50.0,47.5,0.0
4,2020-08-05,-120.0,-117.5,50.0,47.5,0.0
5,2020-08-06,-120.0,-117.5,50.0,47.5,0.0
6,2020-08-07,-120.0,-117.5,50.0,47.5,0.0
7,2020-08-08,-120.0,-117.5,50.0,47.5,0.019429868087172508
8,2020-08-09,-120.0,-117.5,50.0,47.5,0.5579389102639425
9,2020-08-10,-120.0,-117.5,50.0,47.5,5.040879910811782
10,2020-08-11,-120.0,-117.5,50.0,47.5,1.115877820527885
11,2020-08-12,-120.0,-117.5,50.0,47.5,0.0
12,2020-08-13,-120.0,-117.5,50.0,47.5,0.0
13,2020-08-14,-120.0,-117.5,50.0,47.5,0.22372965514659882
14,2020-08-15,-120.0,-117.5,50.0,47.5,0.0
15,2020-08-16,-120.0,-117.5,50.0,47.5,0.0
16,2020-08-17,-120.0,-117.5,50.0,47.5,0.05254661664366722
17,2020-08-18,-120.0,-117.5,50.0,47.5,0.0
18,2020-08-19,-120.0,-117.5,50.0,47.5,440.25971921217024
19,2020-08-20,-120.0,-117.5,50.0,47.5,48.06553045069859
20,2020-08-21,-120.0,-117.5,50.0,47.5,0.0
21,2020-08-22,-120.0,-117.5,50.0,47.5,12.398318341008178
22,2020-08-23,-120.0,-117.5,50.0,47.5,10.64673357485566
23,2020-08-24,-120.0,-117.5,50.0,47.5,4.189313249091448
24,2020-08-25,-120.0,-117.5,50.0,47.5,0.0
25,2020-08-26,-120.0,-117.5,50.0,47.5,0.13722899743873906
26,2020-08-27,-120.0,-117.5,50.0,47.5,0.17718180456716848
27,2020-08-28,-120.0,-117.5,50.0,47.5,0.5489159897549563
28,2020-08-29,-120.0,-117.5,50.0,47.5,0.5489159897549563
29,2020-08-30,-120.0,-117.5,50.0,47.5,0.27445799487747813
30,2020-08-31,-120.0,-117.5,50.0,47.5,0.0
