,date,x1,x2,y1,y2,emission
0,2020-08-01,-115.0,-112.5,35.0,32.5,0.2475535148646486
1,2020-08-02,-115.0,-112.5,35.0,32.5,0.0
2,2020-08-03,-115.0,-112.5,35.0,32.5,0.0
3,2020-08-04,-115.0,-112.5,35.0,32.5,0.0
4,2020-08-05,-115.0,-112.5,35.0,32.5,0.1237767574323243
5,2020-08-06,-115.0,-112.5,35.0,32.5,0.0
6,2020-08-07,-115.0,-112.5,35.0,32.5,0.0
7,2020-08-08,-115.0,-112.5,35.0,32.5,0.0
8,2020-08-09,-115.0,-112.5,35.0,32.5,0.0
9,2020-08-10,-115.0,-112.5,35.0,32.5,0.0
10,2020-08-11,-115.0,-112.5,35.0,32.5,0.0
11,2020-08-12,-115.0,-112.5,35.0,32.5,0.0
12,2020-08-13,-115.0,-112.5,35.0,32.5,0.0
13,2020-08-14,-115.0,-112.5,35.0,32.5,0.0
14,2020-08-15,-115.0,-112.5,35.0,32.5,0.0
15,2020-08-16,-115.0,-112.5,35.0,32.5,0.0
16,2020-08-17,-115.0,-112.5,35.0,32.5,0.0
17,2020-08-18,-115.0,-112.5,35.0,32.5,0.0
18,2020-08-19,-115.0,-112.5,35.0,32.5,0.0
19,2020-08-20,-115.0,-112.5,35.0,32.5,0.05392700097740688
20,2020-08-21,-115.0,-112.5,35.0,32.5,0.0
21,2020-08-22,-115.0,-112.5,35.0,32.5,0.21570800390962752
22,2020-08-23,-115.0,-112.5,35.0,32.5,0.33500322363556423
23,2020-08-24,-115.0,-112.5,35.0,32.5,0.3710453861581948
24,2020-08-25,-115.0,-112.5,35.0,32.5,0.0
25,2020-08-26,-115.0,-112.5,35.0,32.5,0.09614324999495949
26,2020-08-27,-115.0,-112.5,35.0,32.5,0.6727893487710066
27,2020-08-28,-115.0,-112.5,35.0,32.5,0.46747351122542824
28,2020-08-29,-115.0,-112.5,35.0,32.5,0.0
29,2020-08-30,-115.0,-112.5,35.0,32.5,0.0
30,2020-08-31,-115.0,-112.5,35.0,32.5,0.0
