,date,x1,x2,y1,y2,emission
0,2020-08-01,-120.0,-117.5,42.5,40.0,0.0
1,2020-08-02,-120.0,-117.5,42.5,40.0,0.0
2,2020-08-03,-120.0,-117.5,42.5,40.0,0.0
3,2020-08-04,-120.0,-117.5,42.5,40.0,0.0
4,2020-08-05,-120.0,-117.5,42.5,40.0,0.0
5,2020-08-06,-120.0,-117.5,42.5,40.0,0.0
6,2020-08-07,-120.0,-117.5,42.5,40.0,0.0
7,2020-08-08,-120.0,-117.5,42.5,40.0,0.0
8,2020-08-09,-120.0,-117.5,42.5,40.0,0.0
9,2020-08-10,-120.0,-117.5,42.5,40.0,0.0
10,2020-08-11,-120.0,-117.5,42.5,40.0,0.0
11,2020-08-12,-120.0,-117.5,42.5,40.0,0.0
12,2020-08-13,-120.0,-117.5,42.5,40.0,5.683692691905549
13,2020-08-14,-120.0,-117.5,42.5,40.0,12.788308842628453
14,2020-08-15,-120.0,-117.5,42.5,40.0,0.7104615864881936
15,2020-08-16,-120.0,-117.5,42.5,40.0,0.0
16,2020-08-17,-120.0,-117.5,42.5,40.0,0.38845953345298767
17,2020-08-18,-120.0,-117.5,42.5,40.0,0.0
18,2020-08-19,-120.0,-117.5,42.5,40.0,0.0
19,2020-08-20,-120.0,-117.5,42.5,40.0,0.0
20,2020-08-21,-120.0,-117.5,42.5,40.0,0.0
21,2020-08-22,-120.0,-117.5,42.5,40.0,0.0
22,2020-08-23,-120.0,-117.5,42.5,40.0,0.0
23,2020-08-24,-120.0,-117.5,42.5,40.0,3.2274797306447596
24,2020-08-25,-120.0,-117.5,42.5,40.0,1.075826611615561
25,2020-08-26,-120.0,-117.5,42.5,40.0,3.2274797306447596
26,2020-08-27,-120.0,-117.5,42.5,40.0,1.7930443874265762
27,2020-08-28,-120.0,-117.5,42.5,40.0,2.510262059035668
28,2020-08-29,-120.0,-117.5,42.5,40.0,2.151653223231122
29,2020-08-30,-120.0,-117.5,42.5,40.0,0.0
30,2020-08-31,-120.0,-117.5,42.5,40.0,0.0
