,date,x1,x2,y1,y2,emission
0,2020-08-01,-115.0,-112.5,45.0,42.5,0.0
1,2020-08-02,-115.0,-112.5,45.0,42.5,0.0
2,2020-08-03,-115.0,-112.5,45.0,42.5,0.0
3,2020-08-04,-115.0,-112.5,45.0,42.5,0.0
4,2020-08-05,-115.0,-112.5,45.0,42.5,0.0
5,2020-08-06,-115.0,-112.5,45.0,42.5,1.1282096413467642
6,2020-08-07,-115.0,-112.5,45.0,42.5,0.3760698706421355
7,2020-08-08,-115.0,-112.5,45.0,42.5,0.9755208158594986
8,2020-08-09,-115.0,-112.5,45.0,42.5,0.0
9,2020-08-10,-115.0,-112.5,45.0,42.5,0.0
10,2020-08-11,-115.0,-112.5,45.0,42.5,8.855975322255517
11,2020-08-12,-115.0,-112.5,45.0,42.5,15.296685308444467
12,2020-08-13,-115.0,-112.5,45.0,42.5,3.2203546901763787
13,2020-08-14,-115.0,-112.5,45.0,42.5,3.2203546901763787
14,2020-08-15,-115.0,-112.5,45.0,42.5,11.27124186999447
15,2020-08-16,-115.0,-112.5,45.0,42.5,6.440709380352757
16,2020-08-17,-115.0,-112.5,45.0,42.5,7.363521233408619
17,2020-08-18,-115.0,-112.5,45.0,42.5,1.6101773450881893
18,2020-08-19,-115.0,-112.5,45.0,42.5,0.0
19,2020-08-20,-115.0,-112.5,45.0,42.5,0.0
20,2020-08-21,-115.0,-112.5,45.0,42.5,0.8050886725440947
21,2020-08-22,-115.0,-112.5,45.0,42.5,11.27124186999447
22,2020-08-23,-115.0,-112.5,45.0,42.5,3.2203546901763787
23,2020-08-24,-115.0,-112.5,45.0,42.5,4.830532186723616
24,2020-08-25,-115.0,-112.5,45.0,42.5,0.0
25,2020-08-26,-115.0,-112.5,45.0,42.5,1.6515058609456474
26,2020-08-27,-115.0,-112.5,45.0,42.5,0.0
27,2020-08-28,-115.0,-112.5,45.0,42.5,0.8050886725440947
28,2020-08-29,-115.0,-112.5,45.0,42.5,0.0
29,2020-08-30,-115.0,-112.5,45.0,42.5,1.6101773450881893
30,2020-08-31,-115.0,-112.5,45.0,42.5,0.0
