,date,x1,x2,y1,y2,emission
0,2020-08-01,-125.0,-122.5,42.5,40.0,1.3944653957141782
1,2020-08-02,-125.0,-122.5,42.5,40.0,4.3814790047053975
2,2020-08-03,-125.0,-122.5,42.5,40.0,0.0
3,2020-08-04,-125.0,-122.5,42.5,40.0,4.819626905175937
4,2020-08-05,-125.0,-122.5,42.5,40.0,1.752591601882159
5,2020-08-06,-125.0,-122.5,42.5,40.0,0.43814790047053975
6,2020-08-07,-125.0,-122.5,42.5,40.0,0.8762958009410795
7,2020-08-08,-125.0,-122.5,42.5,40.0,1.3144437014116193
8,2020-08-09,-125.0,-122.5,42.5,40.0,9.361315626819874
9,2020-08-10,-125.0,-122.5,42.5,40.0,4.253130159840907
10,2020-08-11,-125.0,-122.5,42.5,40.0,9.649874057253385
11,2020-08-12,-125.0,-122.5,42.5,40.0,0.0
12,2020-08-13,-125.0,-122.5,42.5,40.0,7.614034082703711
13,2020-08-14,-125.0,-122.5,42.5,40.0,8.031347223745513
14,2020-08-15,-125.0,-122.5,42.5,40.0,22.072914798231523
15,2020-08-16,-125.0,-122.5,42.5,40.0,7.747693116703715
16,2020-08-17,-125.0,-122.5,42.5,40.0,0.43814790047053975
17,2020-08-18,-125.0,-122.5,42.5,40.0,0.0
18,2020-08-19,-125.0,-122.5,42.5,40.0,16.687383161368814
19,2020-08-20,-125.0,-122.5,42.5,40.0,73.69472134364787
20,2020-08-21,-125.0,-122.5,42.5,40.0,43.90824495755325
21,2020-08-22,-125.0,-122.5,42.5,40.0,33.17073634687719
22,2020-08-23,-125.0,-122.5,42.5,40.0,25.074780097070033
23,2020-08-24,-125.0,-122.5,42.5,40.0,5.7474412335467875
24,2020-08-25,-125.0,-122.5,42.5,40.0,18.43080680409554
25,2020-08-26,-125.0,-122.5,42.5,40.0,16.239952034969008
26,2020-08-27,-125.0,-122.5,42.5,40.0,18.790593858261616
27,2020-08-28,-125.0,-122.5,42.5,40.0,20.95400458205391
28,2020-08-29,-125.0,-122.5,42.5,40.0,29.08489188360568
29,2020-08-30,-125.0,-122.5,42.5,40.0,11.708809834436977
30,2020-08-31,-125.0,-122.5,42.5,40.0,45.00217771697078
