utc,value
2020-02-19 00:00:00+00:00,8.583333333333334
2020-02-20 00:00:00+00:00,9.772727272727273
2020-02-21 00:00:00+00:00,13.28368794326241
2020-02-22 00:00:00+00:00,11.616279069767442
2020-02-23 00:00:00+00:00,6.861788617886178
2020-02-24 00:00:00+00:00,6.826254826254826
2020-02-25 00:00:00+00:00,8.593639575971732
2020-02-26 00:00:00+00:00,7.551027397260274
2020-02-27 00:00:00+00:00,9.013541666666667
2020-02-28 00:00:00+00:00,10.681506849315069
2020-02-29 00:00:00+00:00,9.016835016835017
2020-03-01 00:00:00+00:00,5.827702702702703
2020-03-02 00:00:00+00:00,4.7542662116040955
2020-03-03 00:00:00+00:00,6.422818791946309
2020-03-04 00:00:00+00:00,8.874524714828897
2020-03-05 00:00:00+00:00,9.62015503875969
2020-03-06 00:00:00+00:00,7.686635944700461
2020-03-07 00:00:00+00:00,3.0193798449612403
2020-03-08 00:00:00+00:00,3.2868217054263567
2020-03-09 00:00:00+00:00,3.6148148148148147
2020-03-10 00:00:00+00:00,5.688976377952756
2020-03-11 00:00:00+00:00,4.296747967479675
2020-03-12 00:00:00+00:00,4.934931506849315
2020-03-13 00:00:00+00:00,4.461538461538462
