utc,value
2020-08-15 00:00:00+00:00,6.086224489795919
2020-08-16 00:00:00+00:00,13.1075
2020-08-17 00:00:00+00:00,14.72326530612245
2020-08-18 00:00:00+00:00,18.522357723577237
2020-08-19 00:00:00+00:00,31.1152
2020-08-20 00:00:00+00:00,81.44978540772533
2020-08-21 00:00:00+00:00,50.02100456621004
2020-08-22 00:00:00+00:00,42.67372262773723
2020-08-23 00:00:00+00:00,59.09545454545455
2020-08-24 00:00:00+00:00,29.081589958158997
2020-08-25 00:00:00+00:00,40.035714285714285
2020-08-26 00:00:00+00:00,24.40073529411765
2020-08-27 00:00:00+00:00,14.704435483870967
2020-08-28 00:00:00+00:00,32.72078431372549
2020-08-29 00:00:00+00:00,20.188537549407112
2020-08-30 00:00:00+00:00,37.189473684210526
2020-08-31 00:00:00+00:00,39.43811881188119
2020-09-01 00:00:00+00:00,20.16871794871795
2020-09-02 00:00:00+00:00,13.843621399176955
2020-09-03 00:00:00+00:00,29.958634538152612
2020-09-04 00:00:00+00:00,20.74412955465587
2020-09-05 00:00:00+00:00,21.00530612244898
2020-09-06 00:00:00+00:00,44.87352941176471
2020-09-07 00:00:00+00:00,30.491866028708134
2020-09-08 00:00:00+00:00,73.08222222222223
2020-09-09 00:00:00+00:00,21.752586206896552
2020-09-10 00:00:00+00:00,44.625120772946865
2020-09-11 00:00:00+00:00,93.85088495575222
2020-09-12 00:00:00+00:00,88.54081632653062
2020-09-13 00:00:00+00:00,107.74570135746607
2020-09-14 00:00:00+00:00,184.41938775510204
2020-09-15 00:00:00+00:00,231.45677966101692
2020-09-16 00:00:00+00:00,242.93488372093023
2020-09-17 00:00:00+00:00,273.92884615384617
2020-09-18 00:00:00+00:00,112.9305439330544
2020-09-19 00:00:00+00:00,40.13852813852814
2020-09-20 00:00:00+00:00,39.47699115044247
2020-09-21 00:00:00+00:00,83.49864253393666
2020-09-22 00:00:00+00:00,67.11386138613861
2020-09-23 00:00:00+00:00,40.6353448275862
2020-09-24 00:00:00+00:00,41.31178861788617
2020-09-25 00:00:00+00:00,25.00390625
2020-09-26 00:00:00+00:00,30.317307692307693
2020-09-27 00:00:00+00:00,12.147346938775511
2020-09-28 00:00:00+00:00,4.463636363636364
