utc,value
2020-09-27 00:00:00+00:00,0.04633333333333333
2020-09-28 00:00:00+00:00,0.035939102564102564
2020-09-29 00:00:00+00:00,0.03858703071672355
2020-09-30 00:00:00+00:00,0.04321739130434783
2020-10-01 00:00:00+00:00,0.040301948051948054
2020-10-02 00:00:00+00:00,0.03933223684210527
2020-10-03 00:00:00+00:00,0.03666765578635015
2020-10-04 00:00:00+00:00,0.039684210526315794
2020-10-05 00:00:00+00:00,0.039215962441314554
2020-10-06 00:00:00+00:00,0.034601769911504425
2020-10-07 00:00:00+00:00,0.039037037037037044
2020-10-08 00:00:00+00:00,0.0354083044982699
2020-10-09 00:00:00+00:00,0.03015517241379311
2020-10-10 00:00:00+00:00,0.025636363636363638
2020-10-11 00:00:00+00:00,0.022326086956521742
2020-10-12 00:00:00+00:00,0.03614482758620689
2020-10-13 00:00:00+00:00,0.028386430678466076
2020-10-14 00:00:00+00:00,0.024835777126099703
2020-10-15 00:00:00+00:00,0.029736842105263166
2020-10-16 00:00:00+00:00,0.02824092409240924
2020-10-17 00:00:00+00:00,0.027997058823529413
2020-10-18 00:00:00+00:00,0.035779761904761904
2020-10-19 00:00:00+00:00,0.029321874999999997
2020-10-20 00:00:00+00:00,0.028996996996996992
2020-10-21 00:00:00+00:00,0.034967261904761904
2020-10-22 00:00:00+00:00,0.033005714285714284
2020-10-23 00:00:00+00:00,0.030462962962962966
2020-10-24 00:00:00+00:00,0.03387714285714286
2020-10-25 00:00:00+00:00,0.03280726256983241
2020-10-26 00:00:00+00:00,0.0375662100456621
2020-10-27 00:00:00+00:00,0.034438356164383566
2020-10-28 00:00:00+00:00,0.03353153153153153
2020-10-29 00:00:00+00:00,0.03424605678233438
2020-10-30 00:00:00+00:00,0.036074712643678154
2020-10-31 00:00:00+00:00,0.0554375
