utc,value
2020-08-04 00:00:00+00:00,0.040688888888888886
2020-08-05 00:00:00+00:00,0.04385714285714285
2020-08-06 00:00:00+00:00,0.03070491803278689
2020-08-07 00:00:00+00:00,0.029274193548387104
2020-08-08 00:00:00+00:00,0.033388059701492535
2020-08-09 00:00:00+00:00,0.03562878787878787
2020-08-10 00:00:00+00:00,0.03285365853658537
2020-08-11 00:00:00+00:00,0.036984126984127
2020-08-12 00:00:00+00:00,0.0406031746031746
2020-08-13 00:00:00+00:00,0.037258064516129036
2020-08-14 00:00:00+00:00,0.03676576576576577
2020-08-15 00:00:00+00:00,0.029939655172413794
2020-08-16 00:00:00+00:00,0.02919047619047619
2020-08-17 00:00:00+00:00,0.03292553191489362
2020-08-18 00:00:00+00:00,0.026562962962962962
2020-08-19 00:00:00+00:00,0.03045985401459854
2020-08-20 00:00:00+00:00,0.03176612903225807
2020-08-21 00:00:00+00:00,0.03218918918918919
2020-08-22 00:00:00+00:00,0.037408759124087594
2020-08-23 00:00:00+00:00,0.04994117647058824
2020-08-24 00:00:00+00:00,0.03849193548387099
2020-08-25 00:00:00+00:00,0.04208695652173915
2020-08-26 00:00:00+00:00,0.04103546099290781
2020-08-27 00:00:00+00:00,0.038431818181818185
2020-08-28 00:00:00+00:00,0.04021969696969697
2020-08-29 00:00:00+00:00,0.04674637681159421
2020-08-30 00:00:00+00:00,0.04076190476190477
2020-08-31 00:00:00+00:00,0.034570175438596494
2020-09-01 00:00:00+00:00,0.03383018867924528
2020-09-02 00:00:00+00:00,0.03396124031007752
2020-09-03 00:00:00+00:00,0.04705932203389833
2020-09-04 00:00:00+00:00,0.0443037037037037
2020-09-05 00:00:00+00:00,0.03842142857142858
2020-09-06 00:00:00+00:00,0.04445614035087719
2020-09-07 00:00:00+00:00,0.036552845528455294
2020-09-08 00:00:00+00:00,0.04171304347826087
2020-09-09 00:00:00+00:00,0.03530188679245282
2020-09-10 00:00:00+00:00,0.029147826086956524
2020-09-11 00:00:00+00:00,0.04750000000000001
