utc,value
2020-08-15 00:00:00+00:00,0.02830851063829788
2020-08-16 00:00:00+00:00,0.038482587064676624
2020-08-17 00:00:00+00:00,0.04013469387755103
2020-08-18 00:00:00+00:00,0.03544262295081968
2020-08-19 00:00:00+00:00,0.043371541501976286
2020-08-20 00:00:00+00:00,0.04889333333333334
2020-08-21 00:00:00+00:00,0.05059000000000001
2020-08-22 00:00:00+00:00,0.05604878048780488
2020-08-23 00:00:00+00:00,0.061342245989304815
2020-08-24 00:00:00+00:00,0.049412844036697254
2020-08-25 00:00:00+00:00,0.05125
2020-08-26 00:00:00+00:00,0.04386872586872587
2020-08-27 00:00:00+00:00,0.04041201716738198
2020-08-28 00:00:00+00:00,0.041419642857142856
2020-08-29 00:00:00+00:00,0.042017621145374454
2020-08-30 00:00:00+00:00,0.051241545893719806
2020-08-31 00:00:00+00:00,0.03845402298850575
2020-09-01 00:00:00+00:00,0.03410152284263959
2020-09-02 00:00:00+00:00,0.03401239669421487
2020-09-03 00:00:00+00:00,0.040024193548387106
2020-09-04 00:00:00+00:00,0.036078189300411526
2020-09-05 00:00:00+00:00,0.042045871559633026
2020-09-06 00:00:00+00:00,0.048388349514563105
2020-09-07 00:00:00+00:00,0.03261904761904762
2020-09-08 00:00:00+00:00,0.0435819209039548
2020-09-09 00:00:00+00:00,0.033428571428571426
2020-09-10 00:00:00+00:00,0.03545893719806762
2020-09-11 00:00:00+00:00,0.04004910714285715
2020-09-12 00:00:00+00:00,0.041340163934426244
2020-09-13 00:00:00+00:00,0.03951388888888889
2020-09-14 00:00:00+00:00,0.036988888888888884
2020-09-15 00:00:00+00:00,0.04417721518987342
2020-09-16 00:00:00+00:00,0.038872448979591835
2020-09-17 00:00:00+00:00,0.04758604651162792
2020-09-18 00:00:00+00:00,0.044209205020920496
2020-09-19 00:00:00+00:00,0.03646086956521739
2020-09-20 00:00:00+00:00,0.03411214953271027
2020-09-21 00:00:00+00:00,0.036825870646766165
2020-09-22 00:00:00+00:00,0.04515116279069767
2020-09-23 00:00:00+00:00,0.041185185185185186
2020-09-24 00:00:00+00:00,0.036164556962025314
2020-09-25 00:00:00+00:00,0.03629482071713147
2020-09-26 00:00:00+00:00,0.029965250965250968
2020-09-27 00:00:00+00:00,0.03029113924050634
2020-09-28 00:00:00+00:00,0.04172727272727272
