utc,value
2020-07-07 00:00:00+00:00,0.036727272727272726
2020-07-08 00:00:00+00:00,0.03378294573643411
2020-07-09 00:00:00+00:00,0.03471428571428571
2020-07-10 00:00:00+00:00,0.030257142857142854
2020-07-11 00:00:00+00:00,0.03822429906542056
2020-07-12 00:00:00+00:00,0.03924770642201835
2020-07-13 00:00:00+00:00,0.030112676056338026
2020-07-14 00:00:00+00:00,0.03374782608695653
2020-07-15 00:00:00+00:00,0.03853191489361702
2020-07-16 00:00:00+00:00,0.036508928571428574
2020-07-17 00:00:00+00:00,0.04072815533980584
2020-07-18 00:00:00+00:00,0.041785714285714294
2020-07-19 00:00:00+00:00,0.040752293577981644
2020-07-20 00:00:00+00:00,0.04995555555555555
2020-07-21 00:00:00+00:00,0.04094915254237289
2020-07-22 00:00:00+00:00,0.040130000000000006
2020-07-23 00:00:00+00:00,0.033415492957746484
2020-07-24 00:00:00+00:00,0.03504237288135593
2020-07-25 00:00:00+00:00,0.03621739130434782
2020-07-26 00:00:00+00:00,0.034141509433962276
2020-07-27 00:00:00+00:00,0.0366056338028169
2020-07-28 00:00:00+00:00,0.04462676056338028
2020-07-29 00:00:00+00:00,0.03853125000000001
2020-07-30 00:00:00+00:00,0.04641379310344827
2020-07-31 00:00:00+00:00,0.05445
2020-08-01 00:00:00+00:00,
2020-08-02 00:00:00+00:00,
2020-08-03 00:00:00+00:00,0.04066666666666666
2020-08-04 00:00:00+00:00,0.040688888888888886
2020-08-05 00:00:00+00:00,0.04385714285714285
2020-08-06 00:00:00+00:00,0.030704918032786886
2020-08-07 00:00:00+00:00,0.0292741935483871
2020-08-08 00:00:00+00:00,0.033388059701492535
2020-08-09 00:00:00+00:00,0.035628787878787885
2020-08-10 00:00:00+00:00,0.03285365853658537
2020-08-11 00:00:00+00:00,0.04733333333333333
