,date,x1,x2,y1,y2,emission
0,2020-07-20,-117.5,-115.0,35.0,32.5,0.015474045518996116
1,2020-07-21,-117.5,-115.0,35.0,32.5,0.0
2,2020-07-22,-117.5,-115.0,35.0,32.5,0.022653180539206064
3,2020-07-23,-117.5,-115.0,35.0,32.5,0.0
4,2020-07-24,-117.5,-115.0,35.0,32.5,0.0
5,2020-07-25,-117.5,-115.0,35.0,32.5,0.0
6,2020-07-26,-117.5,-115.0,35.0,32.5,0.0
7,2020-07-27,-117.5,-115.0,35.0,32.5,0.011138507165014744
8,2020-07-28,-117.5,-115.0,35.0,32.5,0.0
9,2020-07-29,-117.5,-115.0,35.0,32.5,0.010316030089796036
10,2020-07-30,-117.5,-115.0,35.0,32.5,0.3377588177099824
11,2020-07-31,-117.5,-115.0,35.0,32.5,0.0018421218264847994
12,2020-08-01,-117.5,-115.0,35.0,32.5,13.189216436409595
13,2020-08-02,-117.5,-115.0,35.0,32.5,33.447357699648876
14,2020-08-03,-117.5,-115.0,35.0,32.5,4.815792347858974
15,2020-08-04,-117.5,-115.0,35.0,32.5,5.335199061876324
16,2020-08-05,-117.5,-115.0,35.0,32.5,3.6118443425863234
17,2020-08-06,-117.5,-115.0,35.0,32.5,4.865395148650961
18,2020-08-07,-117.5,-115.0,35.0,32.5,9.414089410751501
19,2020-08-08,-117.5,-115.0,35.0,32.5,0.0
20,2020-08-09,-117.5,-115.0,35.0,32.5,0.0
21,2020-08-10,-117.5,-115.0,35.0,32.5,0.0
22,2020-08-11,-117.5,-115.0,35.0,32.5,0.0
23,2020-08-12,-117.5,-115.0,35.0,32.5,0.0853285863995552
24,2020-08-13,-117.5,-115.0,35.0,32.5,0.11263054609298706
25,2020-08-14,-117.5,-115.0,35.0,32.5,0.005408094264566898
26,2020-08-15,-117.5,-115.0,35.0,32.5,0.0
