,date,x1,x2,y1,y2,emission
0,2020-08-31,-115.0,-112.5,47.5,45.0,0.0
1,2020-09-01,-115.0,-112.5,47.5,45.0,0.0
2,2020-09-02,-115.0,-112.5,47.5,45.0,0.20547768473625183
3,2020-09-03,-115.0,-112.5,47.5,45.0,0.0
4,2020-09-04,-115.0,-112.5,47.5,45.0,0.6798667136484653
5,2020-09-05,-115.0,-112.5,47.5,45.0,0.43209991051839225
6,2020-09-06,-115.0,-112.5,47.5,45.0,5.061202142518489
7,2020-09-07,-115.0,-112.5,47.5,45.0,2.574197992682457
8,2020-09-08,-115.0,-112.5,47.5,45.0,0.0
9,2020-09-09,-115.0,-112.5,47.5,45.0,1.7495442194215016
10,2020-09-10,-115.0,-112.5,47.5,45.0,1.090822083120969
11,2020-09-11,-115.0,-112.5,47.5,45.0,5.482485539637359
12,2020-09-12,-115.0,-112.5,47.5,45.0,1.5440665346852498
13,2020-09-13,-115.0,-112.5,47.5,45.0,4.359735267789802
14,2020-09-14,-115.0,-112.5,47.5,45.0,2.6313355531121445
15,2020-09-15,-115.0,-112.5,47.5,45.0,4.276364474978337
16,2020-09-16,-115.0,-112.5,47.5,45.0,4.798651386650121
17,2020-09-17,-115.0,-112.5,47.5,45.0,6.553105453933313
18,2020-09-18,-115.0,-112.5,47.5,45.0,4.371562034290605
19,2020-09-19,-115.0,-112.5,47.5,45.0,0.0
20,2020-09-20,-115.0,-112.5,47.5,45.0,0.0
21,2020-09-21,-115.0,-112.5,47.5,45.0,0.0
22,2020-09-22,-115.0,-112.5,47.5,45.0,0.0
23,2020-09-23,-115.0,-112.5,47.5,45.0,0.0
24,2020-09-24,-115.0,-112.5,47.5,45.0,0.0
25,2020-09-25,-115.0,-112.5,47.5,45.0,0.0
26,2020-09-26,-115.0,-112.5,47.5,45.0,0.0
