,date,x1,x2,y1,y2,emission
0,2020-01-22,-122.5,-120.0,40.0,37.5,1.2658792891203205
1,2020-01-23,-122.5,-120.0,40.0,37.5,0.0
2,2020-01-24,-122.5,-120.0,40.0,37.5,0.6329396445601603
3,2020-01-25,-122.5,-120.0,40.0,37.5,0.0
4,2020-01-26,-122.5,-120.0,40.0,37.5,0.0
5,2020-01-27,-122.5,-120.0,40.0,37.5,0.0
6,2020-01-28,-122.5,-120.0,40.0,37.5,0.0
7,2020-01-29,-122.5,-120.0,40.0,37.5,0.5394751327661644
8,2020-01-30,-122.5,-120.0,40.0,37.5,1.247770663309653
9,2020-01-31,-122.5,-120.0,40.0,37.5,0.20578335225582123
10,2020-02-01,-122.5,-120.0,40.0,37.5,0.03174600005149841
11,2020-02-02,-122.5,-120.0,40.0,37.5,0.0
12,2020-02-03,-122.5,-120.0,40.0,37.5,0.0598074960651247
13,2020-02-04,-122.5,-120.0,40.0,37.5,0.5009826570749283
14,2020-02-05,-122.5,-120.0,40.0,37.5,2.5571717710604265
15,2020-02-06,-122.5,-120.0,40.0,37.5,1.6592376428789217
16,2020-02-07,-122.5,-120.0,40.0,37.5,1.6409343800265486
17,2020-02-08,-122.5,-120.0,40.0,37.5,0.9429146975603615
18,2020-02-09,-122.5,-120.0,40.0,37.5,0.0
19,2020-02-10,-122.5,-120.0,40.0,37.5,1.4139531104363914
20,2020-02-11,-122.5,-120.0,40.0,37.5,0.4497618393740197
21,2020-02-12,-122.5,-120.0,40.0,37.5,3.7945709337367584
22,2020-02-13,-122.5,-120.0,40.0,37.5,3.3095626938366163
23,2020-02-14,-122.5,-120.0,40.0,37.5,3.4784118821994903
24,2020-02-15,-122.5,-120.0,40.0,37.5,2.4372745232244313
25,2020-02-16,-122.5,-120.0,40.0,37.5,0.07865847460925579
26,2020-02-17,-122.5,-120.0,40.0,37.5,2.43219514940917
27,2020-02-18,-122.5,-120.0,40.0,37.5,2.125959402952252
28,2020-02-19,-122.5,-120.0,40.0,37.5,6.997052756585558
29,2020-02-20,-122.5,-120.0,40.0,37.5,0.7979541814690179
30,2020-02-21,-122.5,-120.0,40.0,37.5,3.201459080747385
31,2020-02-22,-122.5,-120.0,40.0,37.5,2.763467451225159
32,2020-02-23,-122.5,-120.0,40.0,37.5,0.883810250862143
33,2020-02-24,-122.5,-120.0,40.0,37.5,2.401549586626402
34,2020-02-25,-122.5,-120.0,40.0,37.5,0.3624221594554744
35,2020-02-26,-122.5,-120.0,40.0,37.5,5.590866441369565
36,2020-02-27,-122.5,-120.0,40.0,37.5,1.4463216201683244
37,2020-02-28,-122.5,-120.0,40.0,37.5,2.1872228760226946
38,2020-02-29,-122.5,-120.0,40.0,37.5,0.46692221660133626
39,2020-03-01,-122.5,-120.0,40.0,37.5,0.0
40,2020-03-02,-122.5,-120.0,40.0,37.5,0.6175341344382197
41,2020-03-03,-122.5,-120.0,40.0,37.5,2.350773327764464
42,2020-03-04,-122.5,-120.0,40.0,37.5,4.737282351227013
43,2020-03-05,-122.5,-120.0,40.0,37.5,2.4791571582101906
44,2020-03-06,-122.5,-120.0,40.0,37.5,2.730441157632143
45,2020-03-07,-122.5,-120.0,40.0,37.5,0.0
46,2020-03-08,-122.5,-120.0,40.0,37.5,0.0
47,2020-03-09,-122.5,-120.0,40.0,37.5,1.3124758445091054
48,2020-03-10,-122.5,-120.0,40.0,37.5,1.393125805380527
49,2020-03-11,-122.5,-120.0,40.0,37.5,2.0669403223058964
50,2020-03-12,-122.5,-120.0,40.0,37.5,2.0829315092426945
51,2020-03-13,-122.5,-120.0,40.0,37.5,2.95902133179104
52,2020-03-14,-122.5,-120.0,40.0,37.5,0.0
53,2020-03-15,-122.5,-120.0,40.0,37.5,0.0
54,2020-03-16,-122.5,-120.0,40.0,37.5,0.0
55,2020-03-17,-122.5,-120.0,40.0,37.5,0.0
56,2020-03-18,-122.5,-120.0,40.0,37.5,0.0
