,date,x1,x2,y1,y2,emission
0,2020-08-15,-120.0,-117.5,40.0,37.5,0.0
1,2020-08-16,-120.0,-117.5,40.0,37.5,0.0
2,2020-08-17,-120.0,-117.5,40.0,37.5,0.1422716259890251
3,2020-08-18,-120.0,-117.5,40.0,37.5,0.04742387756746602
4,2020-08-19,-120.0,-117.5,40.0,37.5,0.09484775513493204
5,2020-08-20,-120.0,-117.5,40.0,37.5,0.0
6,2020-08-21,-120.0,-117.5,40.0,37.5,0.1422716259890251
7,2020-08-22,-120.0,-117.5,40.0,37.5,0.09484775513493204
8,2020-08-23,-120.0,-117.5,40.0,37.5,0.0
9,2020-08-24,-120.0,-117.5,40.0,37.5,0.04742387756746602
10,2020-08-25,-120.0,-117.5,40.0,37.5,0.10157922571607614
11,2020-08-26,-120.0,-117.5,40.0,37.5,0.09484775513493204
12,2020-08-27,-120.0,-117.5,40.0,37.5,0.1422716259890251
13,2020-08-28,-120.0,-117.5,40.0,37.5,0.0
14,2020-08-29,-120.0,-117.5,40.0,37.5,0.0
15,2020-08-30,-120.0,-117.5,40.0,37.5,6.524997502819673
16,2020-08-31,-120.0,-117.5,40.0,37.5,9.379684176926276
17,2020-09-01,-120.0,-117.5,40.0,37.5,4.95606926089982
18,2020-09-02,-120.0,-117.5,40.0,37.5,8.358062108834446
19,2020-09-03,-120.0,-117.5,40.0,37.5,11.632415388142242
20,2020-09-04,-120.0,-117.5,40.0,37.5,11.827064370576661
21,2020-09-05,-120.0,-117.5,40.0,37.5,16.370394596765408
22,2020-09-06,-120.0,-117.5,40.0,37.5,3.178832683035438
23,2020-09-07,-120.0,-117.5,40.0,37.5,9.063668405006695
24,2020-09-08,-120.0,-117.5,40.0,37.5,7.405982625349253
25,2020-09-09,-120.0,-117.5,40.0,37.5,8.459356633586054
26,2020-09-10,-120.0,-117.5,40.0,37.5,3.1778837880572572
27,2020-09-11,-120.0,-117.5,40.0,37.5,2.987678169289552
28,2020-09-12,-120.0,-117.5,40.0,37.5,17.897928585209783
29,2020-09-13,-120.0,-117.5,40.0,37.5,4.406313325778028
30,2020-09-14,-120.0,-117.5,40.0,37.5,4.6925741055386965
31,2020-09-15,-120.0,-117.5,40.0,37.5,0.0
32,2020-09-16,-120.0,-117.5,40.0,37.5,7.264500328933622
33,2020-09-17,-120.0,-117.5,40.0,37.5,16.340407856525573
34,2020-09-18,-120.0,-117.5,40.0,37.5,0.0
35,2020-09-19,-120.0,-117.5,40.0,37.5,5.2633017739424695
36,2020-09-20,-120.0,-117.5,40.0,37.5,11.821074963763351
37,2020-09-21,-120.0,-117.5,40.0,37.5,33.414154458979
38,2020-09-22,-120.0,-117.5,40.0,37.5,10.317634976748707
39,2020-09-23,-120.0,-117.5,40.0,37.5,22.18585512454439
40,2020-09-24,-120.0,-117.5,40.0,37.5,6.906768924947776
41,2020-09-25,-120.0,-117.5,40.0,37.5,10.971889255537462
42,2020-09-26,-120.0,-117.5,40.0,37.5,3.9732669452681364
43,2020-09-27,-120.0,-117.5,40.0,37.5,9.16075412959583
44,2020-09-28,-120.0,-117.5,40.0,37.5,28.928660970643136
