,date,x1,x2,y1,y2,emission
0,2020-08-22,-117.5,-115.0,35.0,32.5,0.0
1,2020-08-23,-117.5,-115.0,35.0,32.5,0.0
2,2020-08-24,-117.5,-115.0,35.0,32.5,0.0
3,2020-08-25,-117.5,-115.0,35.0,32.5,0.035849422216415405
4,2020-08-26,-117.5,-115.0,35.0,32.5,0.0
5,2020-08-27,-117.5,-115.0,35.0,32.5,0.0
6,2020-08-28,-117.5,-115.0,35.0,32.5,0.0
7,2020-08-29,-117.5,-115.0,35.0,32.5,0.0
8,2020-08-30,-117.5,-115.0,35.0,32.5,0.002155526541173458
9,2020-08-31,-117.5,-115.0,35.0,32.5,0.0
10,2020-09-01,-117.5,-115.0,35.0,32.5,0.0
11,2020-09-02,-117.5,-115.0,35.0,32.5,0.0
12,2020-09-03,-117.5,-115.0,35.0,32.5,0.0
13,2020-09-04,-117.5,-115.0,35.0,32.5,0.0
14,2020-09-05,-117.5,-115.0,35.0,32.5,1.392546823375815
15,2020-09-06,-117.5,-115.0,35.0,32.5,20.38805263273572
16,2020-09-07,-117.5,-115.0,35.0,32.5,17.06391565997439
17,2020-09-08,-117.5,-115.0,35.0,32.5,1.799304938006335
18,2020-09-09,-117.5,-115.0,35.0,32.5,2.4512553049068337
19,2020-09-10,-117.5,-115.0,35.0,32.5,1.8907045272709766
20,2020-09-11,-117.5,-115.0,35.0,32.5,0.9526466151027755
21,2020-09-12,-117.5,-115.0,35.0,32.5,0.8775664680897073
22,2020-09-13,-117.5,-115.0,35.0,32.5,0.8605159838943557
23,2020-09-14,-117.5,-115.0,35.0,32.5,7.314385724189577
24,2020-09-15,-117.5,-115.0,35.0,32.5,5.736773300049009
25,2020-09-16,-117.5,-115.0,35.0,32.5,8.198401891007972
26,2020-09-17,-117.5,-115.0,35.0,32.5,4.502051643074452
27,2020-09-18,-117.5,-115.0,35.0,32.5,10.426507209248774
28,2020-09-19,-117.5,-115.0,35.0,32.5,3.7292454832165216
29,2020-09-20,-117.5,-115.0,35.0,32.5,0.0
30,2020-09-21,-117.5,-115.0,35.0,32.5,0.14341933527947415
31,2020-09-22,-117.5,-115.0,35.0,32.5,0.0
32,2020-09-23,-117.5,-115.0,35.0,32.5,0.0221110712736845
33,2020-09-24,-117.5,-115.0,35.0,32.5,0.0
34,2020-09-25,-117.5,-115.0,35.0,32.5,0.43025799194717784
35,2020-09-26,-117.5,-115.0,35.0,32.5,0.14341933527947415
36,2020-09-27,-117.5,-115.0,35.0,32.5,0.14341933527947415
37,2020-09-28,-117.5,-115.0,35.0,32.5,0.2899875364449809
38,2020-09-29,-117.5,-115.0,35.0,32.5,0.0221110712736845
39,2020-09-30,-117.5,-115.0,35.0,32.5,0.2465688946282958
40,2020-10-01,-117.5,-115.0,35.0,32.5,0.0
41,2020-10-02,-117.5,-115.0,35.0,32.5,0.00851258635520935
