,date,x1,x2,y1,y2,emission
0,2020-01-25,-122.5,-120.0,42.5,40.0,0.0
1,2020-01-26,-122.5,-120.0,42.5,40.0,0.0
2,2020-01-27,-122.5,-120.0,42.5,40.0,0.0
3,2020-01-28,-122.5,-120.0,42.5,40.0,0.0
4,2020-01-29,-122.5,-120.0,42.5,40.0,0.0
5,2020-01-30,-122.5,-120.0,42.5,40.0,0.0
6,2020-01-31,-122.5,-120.0,42.5,40.0,0.0
7,2020-02-01,-122.5,-120.0,42.5,40.0,0.0
8,2020-02-02,-122.5,-120.0,42.5,40.0,0.0
9,2020-02-03,-122.5,-120.0,42.5,40.0,0.0
10,2020-02-04,-122.5,-120.0,42.5,40.0,0.0
11,2020-02-05,-122.5,-120.0,42.5,40.0,0.0
12,2020-02-06,-122.5,-120.0,42.5,40.0,0.05153785714567849
13,2020-02-07,-122.5,-120.0,42.5,40.0,0.47252225967488437
14,2020-02-08,-122.5,-120.0,42.5,40.0,0.03321640383778979
15,2020-02-09,-122.5,-120.0,42.5,40.0,0.0
16,2020-02-10,-122.5,-120.0,42.5,40.0,1.8833722582359917
17,2020-02-11,-122.5,-120.0,42.5,40.0,0.7690428232544674
18,2020-02-12,-122.5,-120.0,42.5,40.0,1.3166718933169834
19,2020-02-13,-122.5,-120.0,42.5,40.0,0.7316400265403948
20,2020-02-14,-122.5,-120.0,42.5,40.0,0.25995946828464156
21,2020-02-15,-122.5,-120.0,42.5,40.0,0.14607307750204424
22,2020-02-16,-122.5,-120.0,42.5,40.0,0.07296383380889893
23,2020-02-17,-122.5,-120.0,42.5,40.0,0.047747554538254744
24,2020-02-18,-122.5,-120.0,42.5,40.0,1.483106657359201
25,2020-02-19,-122.5,-120.0,42.5,40.0,2.31601010551627
26,2020-02-20,-122.5,-120.0,42.5,40.0,0.08443157129779166
27,2020-02-21,-122.5,-120.0,42.5,40.0,1.9753257575875596
28,2020-02-22,-122.5,-120.0,42.5,40.0,0.5468495935201645
29,2020-02-23,-122.5,-120.0,42.5,40.0,0.02835308201611042
30,2020-02-24,-122.5,-120.0,42.5,40.0,0.018321453307888702
31,2020-02-25,-122.5,-120.0,42.5,40.0,0.14122897434917003
32,2020-02-26,-122.5,-120.0,42.5,40.0,0.6626849232211507
33,2020-02-27,-122.5,-120.0,42.5,40.0,0.0
34,2020-02-28,-122.5,-120.0,42.5,40.0,1.731779196624343
35,2020-02-29,-122.5,-120.0,42.5,40.0,0.0
36,2020-03-01,-122.5,-120.0,42.5,40.0,0.0
37,2020-03-02,-122.5,-120.0,42.5,40.0,0.05196138697805086
38,2020-03-03,-122.5,-120.0,42.5,40.0,0.41836272033991495
39,2020-03-04,-122.5,-120.0,42.5,40.0,0.6237894999155609
40,2020-03-05,-122.5,-120.0,42.5,40.0,9.199428737163544
41,2020-03-06,-122.5,-120.0,42.5,40.0,2.8906917572021484
42,2020-03-07,-122.5,-120.0,42.5,40.0,0.0
43,2020-03-08,-122.5,-120.0,42.5,40.0,0.0
44,2020-03-09,-122.5,-120.0,42.5,40.0,0.0
45,2020-03-10,-122.5,-120.0,42.5,40.0,0.0
46,2020-03-11,-122.5,-120.0,42.5,40.0,0.05196138697805086
47,2020-03-12,-122.5,-120.0,42.5,40.0,0.03788766264915466
