,date,x1,x2,y1,y2,emission
0,2020-05-29,-112.5,-110.0,35.0,32.5,0.17633144586279315
1,2020-05-30,-112.5,-110.0,35.0,32.5,0.4430883493587334
2,2020-05-31,-112.5,-110.0,35.0,32.5,3.8855265974998474
3,2020-06-01,-112.5,-110.0,35.0,32.5,1.228273791994006
4,2020-06-02,-112.5,-110.0,35.0,32.5,0.12015193002575764
5,2020-06-03,-112.5,-110.0,35.0,32.5,0.0
6,2020-06-04,-112.5,-110.0,35.0,32.5,0.0
7,2020-06-05,-112.5,-110.0,35.0,32.5,0.0
8,2020-06-06,-112.5,-110.0,35.0,32.5,5.557449967289784
9,2020-06-07,-112.5,-110.0,35.0,32.5,28.53267592711927
10,2020-06-08,-112.5,-110.0,35.0,32.5,14.587565043436086
11,2020-06-09,-112.5,-110.0,35.0,32.5,20.98187468564899
12,2020-06-10,-112.5,-110.0,35.0,32.5,1.7993207281345605
13,2020-06-11,-112.5,-110.0,35.0,32.5,0.0
14,2020-06-12,-112.5,-110.0,35.0,32.5,0.0
15,2020-06-13,-112.5,-110.0,35.0,32.5,0.0
16,2020-06-14,-112.5,-110.0,35.0,32.5,16.490083226876777
17,2020-06-15,-112.5,-110.0,35.0,32.5,18.596616119968587
18,2020-06-16,-112.5,-110.0,35.0,32.5,32.947238831562004
19,2020-06-17,-112.5,-110.0,35.0,32.5,38.04790613586903
20,2020-06-18,-112.5,-110.0,35.0,32.5,86.9624054261547
21,2020-06-19,-112.5,-110.0,35.0,32.5,73.76159908988888
22,2020-06-20,-112.5,-110.0,35.0,32.5,24.946487088048826
23,2020-06-21,-112.5,-110.0,35.0,32.5,18.413045521683898
24,2020-06-22,-112.5,-110.0,35.0,32.5,0.3259431763950422
25,2020-06-23,-112.5,-110.0,35.0,32.5,3.0094646649831276
26,2020-06-24,-112.5,-110.0,35.0,32.5,2.2981178580269415
27,2020-06-25,-112.5,-110.0,35.0,32.5,1.1507820707815366
28,2020-06-26,-112.5,-110.0,35.0,32.5,2.354123982412188
29,2020-06-27,-112.5,-110.0,35.0,32.5,0.059376832097768784
30,2020-06-28,-112.5,-110.0,35.0,32.5,0.0722629985188723
31,2020-06-29,-112.5,-110.0,35.0,32.5,0.22410276211815017
32,2020-06-30,-112.5,-110.0,35.0,32.5,0.8675565426236531
33,2020-07-01,-112.5,-110.0,35.0,32.5,0.0
34,2020-07-02,-112.5,-110.0,35.0,32.5,0.0
35,2020-07-03,-112.5,-110.0,35.0,32.5,0.0
36,2020-07-04,-112.5,-110.0,35.0,32.5,0.06008351221680641
37,2020-07-05,-112.5,-110.0,35.0,32.5,0.16448406875133514
38,2020-07-06,-112.5,-110.0,35.0,32.5,0.0
39,2020-07-07,-112.5,-110.0,35.0,32.5,0.0
40,2020-07-08,-112.5,-110.0,35.0,32.5,0.0
41,2020-07-09,-112.5,-110.0,35.0,32.5,0.0
42,2020-07-10,-112.5,-110.0,35.0,32.5,0.05270233377814293
43,2020-07-11,-112.5,-110.0,35.0,32.5,0.0
44,2020-07-12,-112.5,-110.0,35.0,32.5,0.0
45,2020-07-13,-112.5,-110.0,35.0,32.5,9.5817831710851
46,2020-07-14,-112.5,-110.0,35.0,32.5,16.17249047925612
47,2020-07-15,-112.5,-110.0,35.0,32.5,9.545951123804691
