,date,x1,x2,y1,y2,emission
0,2020-09-21,-122.5,-120.0,45.0,42.5,32.44757444044822
1,2020-09-22,-122.5,-120.0,45.0,42.5,0.0
2,2020-09-23,-122.5,-120.0,45.0,42.5,2.861863420554556
3,2020-09-24,-122.5,-120.0,45.0,42.5,0.0
4,2020-09-25,-122.5,-120.0,45.0,42.5,0.0
5,2020-09-26,-122.5,-120.0,45.0,42.5,0.0
6,2020-09-27,-122.5,-120.0,45.0,42.5,0.0
7,2020-09-28,-122.5,-120.0,45.0,42.5,1.4074272155412473
8,2020-09-29,-122.5,-120.0,45.0,42.5,0.0
9,2020-09-30,-122.5,-120.0,45.0,42.5,29.220511934077877
10,2020-10-01,-122.5,-120.0,45.0,42.5,1.0345932337608028
11,2020-10-02,-122.5,-120.0,45.0,42.5,3.2064286007041947
12,2020-10-03,-122.5,-120.0,45.0,42.5,4.138372935043211
13,2020-10-04,-122.5,-120.0,45.0,42.5,5.023896532950605
14,2020-10-05,-122.5,-120.0,45.0,42.5,10.635176703458331
15,2020-10-06,-122.5,-120.0,45.0,42.5,5.313140597794785
16,2020-10-07,-122.5,-120.0,45.0,42.5,8.267850993106977
17,2020-10-08,-122.5,-120.0,45.0,42.5,4.7257569313605945
18,2020-10-09,-122.5,-120.0,45.0,42.5,7.441485997178038
19,2020-10-10,-122.5,-120.0,45.0,42.5,0.0
20,2020-10-11,-122.5,-120.0,45.0,42.5,0.0
21,2020-10-12,-122.5,-120.0,45.0,42.5,0.0
22,2020-10-13,-122.5,-120.0,45.0,42.5,0.0
23,2020-10-14,-122.5,-120.0,45.0,42.5,0.0
24,2020-10-15,-122.5,-120.0,45.0,42.5,0.0
25,2020-10-16,-122.5,-120.0,45.0,42.5,1.38653102517128
26,2020-10-17,-122.5,-120.0,45.0,42.5,0.6162360295524998
