utc,value
2020-08-15 00:00:00+00:00,0.022952830188679246
2020-08-16 00:00:00+00:00,0.03411764705882353
2020-08-17 00:00:00+00:00,0.03409421265141319
2020-08-18 00:00:00+00:00,0.03984728340675478
2020-08-19 00:00:00+00:00,0.043832167832167826
2020-08-20 00:00:00+00:00,0.03653510140405617
2020-08-21 00:00:00+00:00,0.033869565217391304
2020-08-22 00:00:00+00:00,0.04032486631016043
2020-08-23 00:00:00+00:00,0.036726591760299625
2020-08-24 00:00:00+00:00,0.026007320644216694
2020-08-25 00:00:00+00:00,0.027374603174603176
2020-08-26 00:00:00+00:00,0.024764705882352942
2020-08-27 00:00:00+00:00,0.0287012278308322
2020-08-28 00:00:00+00:00,0.03123374827109267
2020-08-29 00:00:00+00:00,0.03303274215552524
2020-08-30 00:00:00+00:00,0.04803225806451612
