utc,value
2020-10-01 00:00:00+00:00,0.032779166666666665
2020-10-02 00:00:00+00:00,0.022609865470852024
2020-10-03 00:00:00+00:00,0.024833992094861663
2020-10-04 00:00:00+00:00,0.029438735177865615
2020-10-05 00:00:00+00:00,0.037226027397260275
2020-10-06 00:00:00+00:00,0.033125
2020-10-07 00:00:00+00:00,0.02905583756345178
2020-10-08 00:00:00+00:00,0.03374893617021276
2020-10-09 00:00:00+00:00,0.03333636363636364
2020-10-10 00:00:00+00:00,0.03199595141700405
2020-10-11 00:00:00+00:00,0.034552083333333344
2020-10-12 00:00:00+00:00,0.03225
2020-10-13 00:00:00+00:00,0.025373205741626798
2020-10-14 00:00:00+00:00,0.021750000000000002
2020-10-15 00:00:00+00:00,0.021733695652173913
2020-10-16 00:00:00+00:00,0.025927038626609444
2020-10-17 00:00:00+00:00,0.02043881856540085
2020-10-18 00:00:00+00:00,0.01829824561403509
2020-10-19 00:00:00+00:00,0.01932547169811321
2020-10-20 00:00:00+00:00,0.02447148288973384
2020-10-21 00:00:00+00:00,0.024399193548387096
2020-10-22 00:00:00+00:00,0.026505703422053238
2020-10-23 00:00:00+00:00,0.02840684410646388
2020-10-24 00:00:00+00:00,0.02367611336032389
2020-10-25 00:00:00+00:00,0.035590604026845635
2020-10-26 00:00:00+00:00,0.030896739130434784
2020-10-27 00:00:00+00:00,0.021582822085889568
2020-10-28 00:00:00+00:00,0.019343612334801766
2020-10-29 00:00:00+00:00,0.016955947136563877
