utc,value
2020-01-22 00:00:00+00:00,0.028623853211009184
2020-01-23 00:00:00+00:00,0.008323232323232324
2020-01-24 00:00:00+00:00,0.01001980198019802
2020-01-25 00:00:00+00:00,0.013494382022471914
2020-01-26 00:00:00+00:00,0.025800000000000007
2020-01-27 00:00:00+00:00,0.0224375
2020-01-28 00:00:00+00:00,0.025688073394495418
2020-01-29 00:00:00+00:00,0.015780000000000002
2020-01-30 00:00:00+00:00,0.018256637168141594
2020-01-31 00:00:00+00:00,0.01623636363636364
2020-02-01 00:00:00+00:00,0.015144230769230771
2020-02-02 00:00:00+00:00,0.01795192307692308
2020-02-03 00:00:00+00:00,0.02827678571428572
2020-02-04 00:00:00+00:00,0.032052173913043484
2020-02-05 00:00:00+00:00,0.020888888888888887
2020-02-06 00:00:00+00:00,0.021923809523809526
2020-02-07 00:00:00+00:00,0.0215929203539823
2020-02-08 00:00:00+00:00,0.024756521739130437
2020-02-09 00:00:00+00:00,0.034100917431192666
2020-02-10 00:00:00+00:00,0.030078947368421063
2020-02-11 00:00:00+00:00,0.028140350877192986
2020-02-12 00:00:00+00:00,0.027342342342342344
2020-02-13 00:00:00+00:00,0.027862385321100924
2020-02-14 00:00:00+00:00,0.02528318584070797
2020-02-15 00:00:00+00:00,0.023473684210526313
2020-02-16 00:00:00+00:00,0.029321739130434784
2020-02-17 00:00:00+00:00,0.025209090909090907
2020-02-18 00:00:00+00:00,0.0273963963963964
2020-02-19 00:00:00+00:00,0.02095145631067961
2020-02-20 00:00:00+00:00,0.02291666666666667
2020-02-21 00:00:00+00:00,0.02476635514018691
2020-02-22 00:00:00+00:00,0.025675675675675677
2020-02-23 00:00:00+00:00,0.030371681415929205
2020-02-24 00:00:00+00:00,0.019404494382022474
2020-02-25 00:00:00+00:00,0.027657142857142856
2020-02-26 00:00:00+00:00,0.028888888888888888
2020-02-27 00:00:00+00:00,0.0232
2020-02-28 00:00:00+00:00,0.027660550458715603
2020-02-29 00:00:00+00:00,0.03530275229357798
2020-03-01 00:00:00+00:00,0.03284403669724772
2020-03-02 00:00:00+00:00,0.038080357142857145
2020-03-03 00:00:00+00:00,0.02603809523809524
2020-03-04 00:00:00+00:00,0.03149999999999999
2020-03-05 00:00:00+00:00,0.03563636363636363
2020-03-06 00:00:00+00:00,0.033404494382022476
2020-03-07 00:00:00+00:00,0.03154128440366973
2020-03-08 00:00:00+00:00,0.02338888888888889
2020-03-09 00:00:00+00:00,0.020423423423423428
2020-03-10 00:00:00+00:00,0.021249999999999998
2020-03-11 00:00:00+00:00,0.026765217391304354
2020-03-12 00:00:00+00:00,0.02565486725663717
2020-03-13 00:00:00+00:00,0.025258928571428568
2020-03-14 00:00:00+00:00,0.03493162393162393
2020-03-15 00:00:00+00:00,0.0337857142857143
2020-03-16 00:00:00+00:00,0.03549038461538462
2020-03-17 00:00:00+00:00,0.031076271186440678
2020-03-18 00:00:00+00:00,0.0396
